side,entry_time,exit_time,entry,exit,units,pnl,pips,reason
long,2026-07-02 04:22:06.042736+00:00,2026-07-02 10:52:06.042736+00:00,1.1774082017717193,1.1766140270985588,26000,-23.768541502174656,-9.141746731605636,sl
long,2026-07-02 11:22:06.042736+00:00,2026-07-02 12:37:06.042736+00:00,1.1766016080173678,1.1775924434354357,26000,22.641720869764914,8.708354180678814,tp
short,2026-07-03 00:52:06.042736+00:00,2026-07-03 01:52:06.042736+00:00,1.1776407201030663,1.1783592633989959,29000,-24.317755581957663,-8.385432959295745,sl
long,2026-07-03 06:37:06.042736+00:00,2026-07-03 07:52:06.042736+00:00,1.1761876996068756,1.1773009514242962,32000,31.784058157459615,9.93251817420613,tp
short,2026-07-03 14:37:06.042736+00:00,2026-07-03 19:22:06.042736+00:00,1.177515297722712,1.178193264601883,30000,-23.939006375129644,-7.979668791709881,sl
short,2026-07-05 23:52:06.042736+00:00,2026-07-06 00:07:06.042736+00:00,1.1768897634508049,1.1759164970996927,28000,23.89145783114069,8.532663511121676,tp
long,2026-07-06 04:37:06.042736+00:00,2026-07-06 05:52:06.042736+00:00,1.1746988269943208,1.1760623886569983,27000,33.576164892292,12.435616626774816,tp
long,2026-07-06 11:07:06.042736+00:00,2026-07-06 13:37:06.042736+00:00,1.1747129859869665,1.1739202867627474,26000,-23.730179829696485,-9.126992242190955,sl
long,2026-07-06 14:22:06.042736+00:00,2026-07-06 16:37:06.042736+00:00,1.1736742787876637,1.1747222740567118,27000,25.0558722642983,9.279952690480854,tp
long,2026-07-06 18:52:06.042736+00:00,2026-07-06 19:22:06.042736+00:00,1.1734880017039555,1.1737426829182913,28000,3.77107400140256,1.346812143358057,tp
